ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2025,PLENO,FULL TIME,DEVELOPER,130000,USD,130000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,138000,USD,138000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,405000,USD,405000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,320000,USD,320000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,78000,USD,78000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,68000,USD,68000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,192000,USD,192000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,175000,USD,175000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,125000,USD,125000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,213000,USD,213000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,193000,USD,193000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,225400,USD,225400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,188000,USD,188000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,155000,USD,155000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,120000,USD,120000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,198000,USD,198000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,132000,USD,132000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,207000,USD,207000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,129500,USD,129500,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,50000,EUR,52631,ES,HIBRIDO,ES,GRANDE,ESP
2024,SENIOR,FULL TIME,PRODUCT OWNER,85000,EUR,94444,BE,REMOTO,BE,PEQUENA,BEL
2025,JUNIOR,FULL TIME,DATA SPECIALIST,54000,USD,54000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA SPECIALIST,54000,USD,54000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,250000,USD,250000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,148699,USD,148699,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,250000,USD,250000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,20833,USD,20833,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,237500,USD,237500,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,137750,USD,137750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,312200,USD,312200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,175800,USD,175800,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,MACHINE LEARNING ENGINEER,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,MACHINE LEARNING ENGINEER,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,INSIGHT ANALYST,50000,GBP,63291,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,INSIGHT ANALYST,40000,GBP,50632,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,AI ENGINEER,250200,USD,250200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,AI ENGINEER,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,AI ENGINEER,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,AI ENGINEER,102000,USD,102000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,PLENO,FULL TIME,AI ENGINEER,57000,USD,57000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,DATA ANALYST,105000,USD,105000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,85000,USD,85000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,232224,USD,232224,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,211536,USD,211536,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYST,87943,USD,87943,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,ANALYST,70354,USD,70354,CA,PRESENCIAL,CA,MEDIA,CAN
2025,JUNIOR,FULL TIME,DATA ANALYST,85000,USD,85000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,70000,USD,70000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,57600,EUR,60631,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA ANALYST,45600,EUR,48000,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA ANALYST,57600,EUR,60631,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA ANALYST,45600,EUR,48000,LT,PRESENCIAL,LT,MEDIA,LTU
2025,JUNIOR,FULL TIME,DATA ANALYST,51600,EUR,54315,LT,PRESENCIAL,LT,MEDIA,LTU
2025,JUNIOR,FULL TIME,DATA ANALYST,39600,EUR,41684,LT,PRESENCIAL,LT,MEDIA,LTU
2025,JUNIOR,FULL TIME,DATA ANALYST,51600,EUR,54315,LT,PRESENCIAL,LT,MEDIA,LTU
2025,JUNIOR,FULL TIME,DATA ANALYST,39600,EUR,41684,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA ANALYST,142166,USD,142166,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,88854,USD,88854,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,RESEARCH ENGINEER,266000,USD,266000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,RESEARCH ENGINEER,177688,USD,177688,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH SCIENTIST,358000,USD,358000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH SCIENTIST,187040,USD,187040,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH SCIENTIST,340100,USD,340100,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH SCIENTIST,199500,USD,199500,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,RESEARCH ENGINEER,280000,USD,280000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,RESEARCH ENGINEER,136000,USD,136000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,200000,USD,200000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,170000,USD,170000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,APPLIED SCIENTIST,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,APPLIED SCIENTIST,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,200000,USD,200000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,170000,USD,170000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,135742,USD,135742,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,88182,USD,88182,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA MANAGEMENT SPECIALIST,42200,USD,42200,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA MANAGEMENT SPECIALIST,32000,USD,32000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,196000,USD,196000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,134000,USD,134000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,230000,USD,230000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,167000,USD,167000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,337250,USD,337250,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,184300,USD,184300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,240000,USD,240000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,180128,USD,180128,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,329334,USD,329334,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,176356,USD,176356,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,250200,USD,250200,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,117200,USD,117200,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA SCIENTIST,208800,USD,208800,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA SCIENTIST,98300,USD,98300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,250000,USD,250000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,125500,USD,125500,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,96500,USD,96500,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,100500,USD,100500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,76000,USD,76000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,93600,EUR,98526,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA ENGINEER,62400,EUR,65684,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,STATISTICIAN,208000,USD,208000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,STATISTICIAN,147000,USD,147000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,350000,USD,350000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,275000,USD,275000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,350000,USD,350000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ASSOCIATE,275000,USD,275000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,199700,USD,199700,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,108100,USD,108100,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,284000,USD,284000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,189000,USD,189000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,75000,USD,75000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,65000,USD,65000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,PLENO,FULL TIME,ENGINEER,100082,USD,100082,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,70058,USD,70058,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEERING MANAGER,314400,USD,314400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEERING MANAGER,161600,USD,161600,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,114000,USD,114000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,91000,USD,91000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,264500,USD,264500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,161000,USD,161000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,184950,USD,184950,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,174500,USD,174500,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,BI ANALYST,176150,USD,176150,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,BI ANALYST,112700,USD,112700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,183600,USD,183600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,104040,USD,104040,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,174000,USD,174000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,109000,USD,109000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,18000,EUR,18947,FR,PRESENCIAL,FR,MEDIA,FRA
2025,JUNIOR,FULL TIME,DATA ANALYST,14400,EUR,15157,FR,PRESENCIAL,FR,MEDIA,FRA
2025,JUNIOR,FULL TIME,DATA ANALYST,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,77000,USD,77000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYTICS MANAGER,128300,USD,128300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYTICS MANAGER,73300,USD,73300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,90000,USD,90000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,80000,USD,80000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA MANAGER,43000,GBP,54430,GB,PRESENCIAL,GB,MEDIA,GBR
2025,PLENO,FULL TIME,DATA MANAGER,38000,GBP,48101,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,DATA MANAGEMENT ANALYST,197500,USD,197500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA MANAGEMENT ANALYST,111100,USD,111100,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA MODELER,191000,USD,191000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA MODELER,162000,USD,162000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ENGINEER,234000,USD,234000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ENGINEER,146000,USD,146000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,180000,USD,180000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,125000,USD,125000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,49200,EUR,51789,SK,PRESENCIAL,SK,MEDIA,SVK
2025,PLENO,FULL TIME,DATA ENGINEER,28800,EUR,30315,SK,PRESENCIAL,SK,MEDIA,SVK
2025,JUNIOR,FULL TIME,DATA ENGINEER,77000,EUR,81052,NL,PRESENCIAL,NL,MEDIA,NLD
2025,JUNIOR,FULL TIME,DATA ENGINEER,51000,EUR,53684,NL,PRESENCIAL,NL,MEDIA,NLD
2025,JUNIOR,FULL TIME,INSIGHT ANALYST,75000,GBP,94936,GB,PRESENCIAL,GB,MEDIA,GBR
2025,JUNIOR,FULL TIME,INSIGHT ANALYST,45000,GBP,56962,GB,PRESENCIAL,GB,MEDIA,GBR
2025,JUNIOR,FULL TIME,BUSINESS INTELLIGENCE ANALYST,960000,PHP,16371,PH,REMOTO,PH,MEDIA,PHL
2025,SENIOR,FULL TIME,DATA SCIENTIST,249390,USD,249390,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,151170,USD,151170,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA PLATFORM ENGINEER,100000,GBP,126582,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,DATA PLATFORM ENGINEER,42500,GBP,53797,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,TECHNICAL LEAD,175000,USD,175000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,TECHNICAL LEAD,150000,USD,150000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,CONSULTANT,149400,USD,149400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,CONSULTANT,84000,USD,84000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,BIOINFORMATICIAN,113300,USD,113300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,BIOINFORMATICIAN,64600,USD,64600,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,BUSINESS INTELLIGENCE ANALYST,99000,USD,99000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,BUSINESS INTELLIGENCE ANALYST,63000,USD,63000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,107502,USD,107502,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,71668,USD,71668,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,154100,USD,154100,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,114900,USD,114900,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,AI RESEARCHER,122200,USD,122200,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,AI RESEARCHER,67600,USD,67600,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,225000,USD,225000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,130000,USD,130000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,250000,USD,250000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,225000,USD,225000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,225000,USD,225000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,203000,USD,203000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,123000,USD,123000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ARCHITECT,249900,USD,249900,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ARCHITECT,125900,USD,125900,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,88560,USD,88560,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,55350,USD,55350,US,REMOTO,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA PRODUCT OWNER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA PRODUCT OWNER,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE DEVELOPER,227950,USD,227950,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE DEVELOPER,126100,USD,126100,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,CONSULTANT,25000,USD,25000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,75000,USD,75000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,57700,USD,57700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,189175,USD,189175,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,104650,USD,104650,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,162150,USD,162150,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,89700,USD,89700,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,237150,USD,237150,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,220000,USD,220000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,202700,USD,202700,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,142200,USD,142200,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,202700,USD,202700,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,142200,USD,142200,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,202700,USD,202700,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,142200,USD,142200,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA GOVERNANCE,300000,USD,300000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA GOVERNANCE,170000,USD,170000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,120750,USD,120750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,89250,USD,89250,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA SCIENTIST,148000,USD,148000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,PLENO,FULL TIME,DATA SCIENTIST,88800,USD,88800,CA,PRESENCIAL,CA,MEDIA,CAN
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,210000,USD,210000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,115500,USD,115500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ASSOCIATE,124400,USD,124400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ASSOCIATE,109000,USD,109000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,240300,USD,240300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,175500,USD,175500,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA DEVELOPER,120000,USD,120000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA DEVELOPER,75000,USD,75000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,180800,USD,180800,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,144000,USD,144000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,124400,USD,124400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,99100,USD,99100,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,175000,USD,175000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,165000,USD,165000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,74000,USD,74000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,36000,USD,36000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA ANALYST,170760,USD,170760,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DATA ANALYST,113840,USD,113840,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,173700,USD,173700,US,PRESENCIAL,US,MEDIA,USA
